Date,Mkt-RF,SMB,HML,RF
20180622,0.45,-0.05,0.43,0.01
20180625,-1.37,0.01,0.39,0.01
20180626,0.02,0,-0.02,0.01
20180627,-0.67,-0.22,0.22,0.01
20180628,0.09,-0.39,-0.17,0.01
20180629,0.57,0.03,-0.09,0.01
20180702,-0.44,-0.33,0.08,0.01
20180703,0.01,0.13,0.09,0.01
20180704,0.01,-0.17,0.23,0.01
20180705,0.51,-0.56,0.05,0.01
20180706,0.83,0.03,-0.44,0.01
20180709,0.84,-0.15,0.09,0.01
20180710,0.22,-0.35,-0.11,0.01
20180711,-1.14,-0.19,-0.33,0.01
20180712,0.71,-0.4,-0.81,0.01
20180713,0.28,0.02,-0.29,0.01
20180716,-0.1,-0.13,0.27,0.01
20180717,0.17,-0.11,-0.22,0.01
20180718,0.3,0.06,0.08,0.01
20180719,-0.27,0.33,0,0.01
20180720,0.22,0.03,-0.18,0.01
20180723,-0.13,-0.19,0.44,0.01
20180724,0.4,-0.42,0.31,0.01
20180725,0.65,-0.17,-0.58,0.01
20180726,-0.13,0.35,0.69,0.01
20180727,-0.23,-0.15,0.64,0.01
20180730,-0.38,0.06,1.33,0.01
20180731,0.18,-0.22,-0.15,0.01
20180801,-0.18,0.13,-0.25,0.01
20180802,-0.2,-0.24,-0.67,0.01
20180803,0.25,-0.61,0.08,0.01
20180806,0.14,-0.22,-0.25,0.01
20180807,0.44,-0.16,0.17,0.01
20180808,0.02,0.12,0.05,0.01
20180809,-0.18,0.13,-0.34,0.01
20180810,-1.05,0.26,-0.18,0.01
20180813,-0.6,-0.4,-0.33,0.01
20180814,0.4,-0.05,-0.11,0.01
20180815,-0.94,-0.03,-0.23,0.01
20180816,0.57,-0.6,0.28,0.01
20180817,0.43,0.18,0.08,0.01
20180820,0.42,-0.15,0.18,0.01
20180821,0.42,0.37,0.11,0.01
20180822,0.14,0.36,-0.3,0.01
20180823,-0.39,0.04,-0.46,0.01
20180824,0.63,0.02,-0.35,0.01
20180827,0.91,-0.12,-0.21,0.01
20180828,0.04,-0.12,-0.11,0.01
20180829,0.43,-0.15,-0.37,0.01
20180830,-0.4,0.44,-0.49,0.01
20180831,-0.39,0.31,-0.42,0.01
20180903,-0.09,-0.3,0.03,0.01
20180904,-0.43,-0.08,-0.16,0.01
20180905,-0.57,0.15,0.69,0.01
20180906,-0.4,-0.18,0.19,0.01
20180907,-0.39,-0.15,-0.07,0.01
20180910,0.31,-0.08,-0.13,0.01
20180911,0.27,-0.33,-0.25,0.01
20180912,0.21,-0.19,-0.09,0.01
20180913,0.41,-0.33,-0.05,0.01
20180914,0.15,0.17,0.01,0.01
20180917,-0.23,0.12,0.62,0.01
20180918,0.54,-0.05,0.01,0.01
20180919,0.31,-0.03,0.69,0.01
20180920,0.82,-0.21,0.05,0.01
20180921,0.12,-0.07,0.27,0.01
20180924,-0.38,0.05,-0.28,0.01
20180925,0.19,0.22,-0.21,0.01
20180926,-0.13,0.03,-0.5,0.01
20180927,-0.24,-0.53,-0.24,0.01
20180928,-0.21,0.33,-0.34,0.01
20181001,0.1,-0.57,-0.08,0.01
20181002,-0.34,-0.42,0.59,0.01
20181003,-0.15,-0.17,0.18,0.01
20181004,-0.72,0.07,1.15,0.01
20181005,-0.63,-0.21,0.27,0.01
20181008,-0.47,-0.21,0.67,0.01
20181009,-0.28,-0.55,0.3,0.01
20181010,-2.3,1,1.09,0.01
20181011,-1.94,0.02,-0.23,0.01
20181012,0.74,-0.24,-1.56,0.01
20181015,-0.38,0.17,0.5,0.01
20181016,1.69,-0.4,-0.78,0.01
20181017,-0.18,0.11,-0.2,0.01
20181018,-1.14,0.27,0.23,0.01
20181019,-0.15,-0.71,0.34,0.01
20181022,-0.44,0.06,-0.62,0.01
20181023,-1.08,-0.44,-0.03,0.01
20181024,-2.22,0.61,0.37,0.01
20181025,0.7,-1.34,-0.2,0.01
20181026,-1.08,0.38,0.7,0.01
20181029,-0.38,-0.19,1.22,0.01
20181030,1.01,-0.05,-0.25,0.01
20181031,1.28,0.01,-1.04,0.01
20181101,1.12,0.62,-0.52,0.01
20181102,-0.01,0.76,-0.01,0.01
20181105,0.04,-0.38,0.55,0.01
20181106,0.45,-0.16,0.08,0.01
20181107,1.43,-0.6,-0.92,0.01
20181108,-0.15,0.06,0.02,0.01
20181109,-0.88,-0.12,0.28,0.01
20181112,-1.69,0.01,0.79,0.01
20181113,-0.06,-0.38,-0.12,0.01
20181114,-0.49,-0.09,0.34,0.01
20181115,0.52,-0.22,-0.44,0.01
20181116,0.28,0.01,0.13,0.01
20181119,-1.11,0.42,1.11,0.01
20181120,-1.75,0.01,0.05,0.01
20181121,0.57,-0.07,0.01,0.01
20181122,0.02,0.37,-0.26,0.01
20181123,-0.39,0.32,-0.42,0.01
20181126,1.12,-0.83,-0.08,0.01
20181127,-0.04,-0.26,-0.06,0.01
20181128,1.68,-0.11,-1.11,0.01
20181129,0.07,0.23,-0.22,0.01
20181130,0.23,-0.11,-0.43,0.01
20181203,1.26,-0.16,-0.45,0.01
20181204,-2.45,0.19,0.04,0.01
20181205,-0.38,-0.25,0.14,0.01
20181206,-1.01,-0.14,-0.44,0.01
20181207,-1.15,0.58,0.74,0.01
20181210,-0.86,-0.98,-0.54,0.01
20181211,0.04,-0.46,-0.32,0.01
20181212,1.2,0.3,-0.12,0.01
20181213,-0.12,-0.36,0.01,0.01
20181214,-1.6,0.16,0.75,0.01
20181217,-1.35,0.16,0.74,0.01
20181218,-0.37,-0.43,-0.21,0.01
20181219,-0.87,0.14,0.09,0.01
20181220,-1.41,-0.23,0.72,0.01
20181221,-1.71,-0.11,0.5,0.01
20181224,-1.33,1.18,-0.03,0.01
20181225,-0.59,-0.76,0.2,0.01
20181226,2.62,-1.05,-1.02,0.01
20181227,0.93,0.58,-0.3,0.01
20181228,0.57,0.52,0.33,0.01
20181231,0.78,0.04,-0.33,0.01
20190101,-0.02,-0.02,0,0.01
20190102,-0.16,0.37,0.41,0.01
20190103,-1.29,1.04,1.07,0.01
20190104,2.51,-1.23,-0.25,0.01
20190107,1.03,0.98,-0.71,0.01
20190108,0.8,-0.06,-0.39,0.01
20190109,1,0.27,-0.14,0.01
20190110,0.1,-0.38,0.11,0.01
20190111,-0.01,0.12,0.06,0.01
20190114,-0.46,-0.06,0.48,0.01
20190115,0.66,-0.35,-0.64,0.01
20190116,0.16,-0.13,0.39,0.01
20190117,0.5,-0.06,-0.33,0.01
20190118,1.12,-0.55,-0.07,0.01
20190121,0.05,0.11,0.13,0.01
20190122,-1.07,0.19,0.18,0.01
20190123,0.06,-0.21,-0.1,0.01
20190124,0.13,0.18,0.05,0.01
20190125,1.05,0.11,-0.08,0.01
20190128,-0.67,0.23,0.17,0.01
20190129,0,-0.04,0.29,0.01
20190130,1.14,-0.76,-0.55,0.01
20190131,0.62,0.13,-0.76,0.01
20190201,0.08,-0.24,-0.01,0.01
20190204,0.44,0.32,-0.52,0.01
20190205,0.59,-0.4,-0.35,0.01
20190206,-0.25,0.04,0.11,0.01
20190207,-1,0.15,-0.08,0.01
20190208,-0.34,-0.28,-0.33,0.01
20190211,0.1,0.05,0.03,0.01
20190212,1.25,-0.01,-0.16,0.01
20190213,0.26,0.01,-0.08,0.01
20190214,-0.06,0.33,-0.23,0.01
20190215,0.87,-0.33,0.43,0.01
20190218,0.3,0.33,0.03,0.01
20190219,0.21,0.11,0.26,0.01
20190220,0.33,-0.06,0.23,0.01
20190221,-0.28,0.15,-0.18,0.01
20190222,0.47,0.06,-0.62,0.01
20190225,0.24,0.02,-0.33,0.01
20190226,0.05,-0.07,-0.18,0.01
20190227,-0.07,0.1,-0.01,0.01
20190228,-0.28,-0.05,-0.05,0.01
20190301,0.51,-0.07,-0.55,0.01
20190304,-0.15,0.27,-0.33,0.01
20190305,-0.21,-0.21,-0.1,0.01
20190306,-0.54,-0.37,0,0.01
20190307,-0.9,-0.08,-0.04,0.01
20190308,-0.45,-0.28,0,0.01
20190311,1.12,-0.18,-0.27,0.01
20190312,0.38,0.11,0.02,0.01
20190313,0.6,-0.18,-0.14,0.01
20190314,-0.09,-0.38,0.08,0.01
20190315,0.63,-0.1,-0.16,0.01
20190318,0.49,0.11,0.24,0.01
20190319,0.08,-0.19,-0.3,0.01
20190320,-0.25,0.28,-0.44,0.01
20190321,0.54,-0.36,-0.55,0.01
20190322,-1.62,0.24,0.04,0.01
20190325,-0.41,-0.3,-0.04,0.01
20190326,0.73,0.09,0.06,0.01
20190327,-0.24,0.22,0.21,0.01
20190328,-0.02,-0.29,-0.48,0.01
20190329,0.62,-0.16,-0.51,0.01
20190401,1.16,-0.3,0.66,0.01
20190402,0.06,-0.18,-0.01,0.01
20190403,0.5,0.19,-0.19,0.01
20190404,0,-0.02,0.42,0.01
20190405,0.34,0.1,0.01,0.01
20190408,0.13,-0.04,-0.04,0.01
20190409,-0.47,-0.07,-0.1,0.01
20190410,0.31,0.22,-0.18,0.01
20190411,-0.09,-0.24,0.11,0.01
20190412,0.55,-0.23,0.16,0.01
20190415,0.17,0.21,-0.03,0.01
20190416,0.14,-0.07,0.13,0.01
20190417,-0.09,-0.19,0.52,0.01
20190418,-0.14,-0.52,-0.12,0.01
20190419,0.04,0.1,-0.11,0.01
20190422,0.05,-0.2,-0.2,0.01
20190423,0.58,0.02,-0.49,0.01
20190424,-0.44,0.15,-0.54,0.01
20190425,-0.1,0.03,-0.32,0.01
20190426,0.39,-0.06,-0.16,0.01
20190429,0.23,0.01,0.25,0.01
20190430,0.09,-0.11,-0.02,0.01
20190501,-0.52,0.13,-0.15,0.01
20190502,-0.31,0.16,-0.06,0.01
20190503,0.88,0.14,-0.2,0.01
20190506,-0.56,0.15,-0.08,0.01
20190507,-1.34,0.51,0.02,0.01
20190508,-0.27,-0.31,-0.23,0.01
20190509,-0.64,-0.25,0.07,0.01
20190510,0.32,0.02,0,0.01
20190513,-1.93,0.26,0.54,0.01
20190514,0.62,-0.27,-0.15,0.01
20190515,0.52,-0.11,-0.68,0.01
20190516,0.71,-0.62,-0.26,0.01
20190517,-0.46,0.12,-0.08,0.01
20190520,-0.53,-0.07,0.63,0.01
20190521,0.56,-0.29,-0.15,0.01
20190522,-0.27,0,-0.58,0.01
20190523,-1.08,0.17,-0.24,0.01
20190524,0.4,0.2,0.25,0.01
20190527,0.04,0.01,0.02,0.01
20190528,-0.49,0.54,-0.6,0.01
20190529,-0.95,0,0.36,0.01
20190530,0.11,-0.27,-0.17,0.01
20190531,-0.91,0.49,-0.13,0.01
20190603,0.02,-0.34,1.22,0.01
20190604,1.5,-0.43,0.36,0.01
20190605,0.59,-0.28,-0.73,0.01
20190606,0.42,-0.62,-0.24,0.01
20190607,1.05,-0.13,-0.77,0.01
20190610,0.47,-0.04,-0.06,0.01
20190611,0.23,-0.05,0.2,0.01
20190612,-0.38,0.25,-0.59,0.01
20190613,0.2,-0.08,0.2,0.01
20190614,-0.4,-0.15,-0.02,0.01
20190617,-0.02,0.03,-0.47,0.01
20190618,0.94,-0.67,0.15,0.01
20190619,0.58,0.26,-0.06,0.01
20190620,0.96,-0.02,-0.4,0.01
20190621,-0.18,-0.11,0.27,0.01
20190624,-0.13,-0.25,-0.04,0.01
20190625,-0.69,0.24,0.47,0.01
20190626,-0.19,-0.19,0.28,0.01
20190627,0.52,0.61,-0.07,0.01
20190628,0.52,0.15,0.14,0.01
20190701,0.57,-0.18,0.04,0.01
20190702,0.33,-0.21,-0.45,0.01
20190703,0.63,-0.3,-0.21,0.01
20190704,0.11,0.18,0.16,0.01
20190705,-0.43,0.05,0.4,0.01
20190708,-0.6,-0.26,-0.03,0.01
20190709,-0.1,-0.39,-0.31,0.01
20190710,0.35,0.04,-0.21,0.01
20190711,0.14,-0.12,0.1,0.01
20190712,0.41,0.02,0.28,0.01
20190715,0,-0.22,-0.42,0.01
20190716,-0.33,-0.04,0.07,0.01
20190717,-0.4,0.11,-0.4,0.01
20190718,0.12,-0.42,-0.14,0.01
20190719,-0.26,0.47,0.26,0.01
20190722,0.06,-0.23,-0.2,0.01
20190723,0.51,-0.32,0.37,0.01
20190724,0.42,0.19,0.27,0.01
20190725,-0.53,0.02,-0.06,0.01
20190726,0.41,-0.22,-0.26,0.01
20190729,-0.22,-0.14,-0.31,0.01
20190730,-0.38,0.68,0.26,0.01
20190731,-0.91,0.18,0.16,0.01
20190801,-0.41,0.09,-0.89,0.01
20190802,-1.14,-0.01,-0.12,0.01
20190805,-2.4,0.44,0.41,0.01
20190806,0.45,-0.6,-0.41,0.01
20190807,0.15,-0.03,-0.73,0.01
20190808,1.56,-0.41,-0.45,0.01
20190809,-0.59,0.09,-0.11,0.01
20190812,-0.83,0.28,-0.18,0.01
20190813,0.57,-0.96,-0.45,0.01
20190814,-2.11,1.01,-0.06,0.01
20190815,-0.2,-0.78,-0.02,0.01
20190816,1.2,-0.29,0.15,0.01
20190819,1.03,-0.14,0.18,0.01
20190820,-0.41,0.74,-0.42,0.01
20190821,0.63,-0.42,-0.39,0.01
20190822,-0.16,0.01,0.43,0.01
20190823,-1.48,0.85,-0.03,0.01
20190826,0.21,-0.87,-0.28,0.01
20190827,0.01,-0.06,-0.27,0.01
20190828,0.27,-0.24,0.4,0.01
20190829,0.94,-0.48,0.25,0.01
20190830,0.27,0.27,0.21,0.01
20190902,-0.09,-0.22,-0.07,0.01
20190903,-0.47,0.11,0.07,0.01
20190904,1.07,-0.46,0.14,0.01
20190905,1.15,-0.01,0.35,0.01
20190906,0.1,-0.14,0.1,0.01
20190909,0.11,0.47,1.54,0.01
20190910,0.11,0.25,1.61,0.01
20190911,0.79,0.37,0.26,0.01
20190912,0.33,-0.29,0.01,0.01
20190913,0.26,0.24,0.66,0.01
20190916,-0.46,0.47,0.32,0.01
20190917,0.24,-0.27,-0.78,0.01
20190918,-0.22,-0.35,-0.31,0.01
20190919,0.23,0.13,-0.23,0.01
20190920,-0.23,0.38,0.22,0.01
20190923,-0.25,-0.06,0.04,0.01
20190924,-0.44,0.13,-0.14,0.01
20190925,-0.11,-0.42,0.25,0.01
20190926,-0.15,-0.31,-0.01,0.01
20190927,-0.22,-0.1,0.44,0.01
20190930,0.13,-0.35,-0.45,0.01
20191001,-0.82,0.45,-0.22,0.01
20191002,-1.66,1,-0.09,0.01
20191003,0.24,-0.62,-0.68,0.01
20191004,1.06,-0.45,-0.34,0.01
20191007,-0.17,0.08,-0.12,0.01
20191008,-1.12,0.59,0.09,0.01
20191009,0.52,-0.61,-0.09,0.01
20191010,0.63,-0.46,0.53,0.01
20191011,1.35,-0.19,0.48,0.01
20191014,-0.19,0.01,-0.16,0.01
20191015,0.97,-0.02,0.02,0.01
20191016,0.06,0.34,0.19,0.01
20191017,0.32,0.36,-0.12,0.01
20191018,-0.26,0.15,0.59,0.01
20191021,0.55,-0.06,0.28,0.01
20191022,-0.23,0.14,0.41,0.01
20191023,0.2,-0.03,0.28,0.01
20191024,0.25,-0.27,-0.59,0.01
20191025,0.31,0.14,-0.11,0.01
20191028,0.44,-0.07,-0.17,0.01
20191029,0.02,0.25,0.33,0.01
20191030,0.3,-0.2,-0.78,0.01
20191031,-0.21,0.22,-0.21,0.01
20191101,0.84,-0.05,0.21,0.01
20191104,0.39,-0.21,0.73,0.01
20191105,0.05,0.15,0.56,0.01
20191106,0.01,-0.33,0.13,0.01
20191107,0.31,-0.01,0.2,0.01
20191108,0.07,0.03,-0.21,0.01
20191111,-0.08,0.29,-0.32,0.01
20191112,0.17,-0.08,0.04,0.01
20191113,-0.17,-0.13,-0.66,0.01
20191114,-0.07,-0.08,-0.17,0.01
20191115,0.69,-0.08,-0.15,0.01
20191118,0.09,-0.01,-0.51,0.01
20191119,-0.01,0.2,-0.44,0.01
20191120,-0.37,0.08,-0.29,0.01
20191121,-0.25,-0.09,0.13,0.01
20191122,0.18,0.03,0,0.01
20191125,0.8,0.14,-0.21,0.01
20191126,0.21,0.1,-0.69,0.01
20191127,0.29,0.08,-0.12,0.01
20191128,-0.02,0.02,-0.04,0.01
20191129,-0.4,0.26,-0.24,0.01
20191202,-0.56,0.43,0.4,0.01
20191203,-0.59,0.32,-0.47,0.01
20191204,0.54,-0.02,0.26,0.01
20191205,0.2,0.09,0.25,0.01
20191206,0.77,-0.17,0.23,0.01
20191209,-0.21,0.29,0.29,0.01
20191210,-0.08,0.15,0.03,0.01
20191211,0.34,-0.17,0.07,0.01
20191212,0.57,-0.45,0.62,0.01
20191213,0.41,0.18,-0.15,0.01
20191216,0.76,-0.17,-0.19,0.01
20191217,-0.02,0.16,0.22,0.01
20191218,-0.17,0.01,0.03,0.01
20191219,0.27,-0.04,-0.24,0.01
20191220,0.33,-0.21,-0.42,0.01
20191223,0.11,0.15,-0.33,0.01
20191224,0.03,0.3,-0.15,0.01
20191225,-0.03,-0.06,-0.13,0.01
20191226,0.33,-0.19,-0.11,0.01
20191227,0.27,0.17,-0.09,0.01
20191230,-0.45,0.4,0.32,0.01
20191231,0.19,0.05,0.14,0.01
20200101,-0.02,-0.02,0,0.01
20200102,0.65,-0.46,-0.21,0.01
20200103,-0.49,0.25,-0.01,0.01
20200106,0.02,-0.5,-0.24,0.01
20200107,-0.01,0.31,-0.07,0.01
20200108,-0.02,-0.71,-0.46,0.01
20200109,0.63,-0.06,-0.49,0.01
20200110,-0.12,0.09,-0.31,0.01
20200113,0.38,-0.28,-0.13,0.01
20200114,0.07,0.11,-0.2,0.01
20200115,0.13,0.17,-0.62,0.01
20200116,0.53,-0.16,-0.17,0.01
20200117,0.32,-0.37,-0.03,0.01
20200120,0.04,0.14,0.14,0.01
20200121,-0.41,-0.13,-0.27,0.01
20200122,0.13,0.07,-0.24,0.01
20200123,-0.28,-0.22,-0.15,0.01
20200124,-0.46,-0.08,-0.12,0.01
20200127,-1.63,0.21,0.04,0.01
20200128,0.67,-0.54,-0.33,0.01
20200129,-0.02,-0.16,-0.31,0.01
20200130,-0.19,-0.65,0.1,0.01
20200131,-1.06,0.77,-0.32,0.01
20200203,0.28,-0.54,-0.52,0.01
20200204,1.31,-0.23,-0.72,0.01
20200205,0.89,-0.13,0.78,0.01
20200206,0.45,-0.22,-0.11,0.01
20200207,-0.59,-0.33,0.03,0.01
20200210,0.29,-0.23,-0.61,0.01
20200211,0.44,0.15,0.47,0.01
20200212,0.48,-0.1,-0.2,0.01
20200213,-0.16,0.14,-0.07,0.01
20200214,0.02,-0.25,-0.11,0.01
20200217,-0.04,-0.28,0.14,0.01
20200218,-0.48,-0.25,-0.23,0.01
20200219,0.49,-0.12,-0.42,0.01
20200220,-0.47,0.15,0.56,0.01
20200221,-0.65,0.29,0.36,0.01
20200224,-2.98,0.57,0.33,0.01
20200225,-2.55,0.18,-0.24,0.01
20200226,-0.55,-0.54,-0.34,0.01
20200227,-3.31,0.78,0.22,0.01
20200228,-1.6,-0.45,-0.45,0.01
20200302,2.93,-1.2,-0.93,0.01
20200303,-1.31,1.29,-0.38,0.01
20200304,2.56,-1.88,-0.74,0.01
20200305,-1.98,1.01,-0.53,0.01
20200306,-2.09,-0.16,-0.64,0.01
20200309,-7.01,0.74,-2.56,0.01
20200310,2.21,-2.14,-0.49,0.01
20200311,-3.66,0.27,0.47,0.01
20200312,-9.61,0.81,-0.89,0.01
20200313,4.9,-5.39,0.14,0.01
20200316,-9.01,1.88,-0.32,0.01
20200317,3.67,-1.79,-0.79,0.01
20200318,-5.04,-0.47,-2.74,0.01
20200319,0.75,0.47,0.33,0.01
20200320,-1.95,1.63,0.23,0.01
20200323,-2.62,1.41,-1.21,0.01
20200324,8.31,-2.28,1.08,0.01
20200325,2.76,0.45,1.38,0.01
20200326,4.5,-1.04,-0.27,0.01
20200327,-2.14,2.03,-0.04,0.01
20200330,1.93,-1.44,-1.52,0.01
20200331,-0.6,1.13,-0.05,0.01
20200401,-3.89,0.3,-0.77,0
20200402,0.94,-1.55,-0.15,0
20200403,-1.51,-0.6,-0.43,0
20200406,5.66,-1.17,-0.22,0
20200407,0.98,1.03,1.15,0
20200408,2.19,0.06,-0.09,0
20200409,1.65,0.93,1.06,0
20200410,0.13,0.21,0.25,0
20200413,-0.7,0.02,-1.28,0
20200414,2.48,-0.06,-2.48,0
20200415,-2.4,-0.29,-2.01,0
20200416,0.11,0.28,-1.65,0
20200417,2.67,-0.41,1.13,0
20200420,-1.05,1.02,-0.83,0
20200421,-2.83,0.88,0.32,0
20200422,1.63,-1.08,-0.63,0
20200423,0.35,1.05,0.78,0
20200424,0.76,-0.13,-0.4,0
20200427,1.8,0.38,1.06,0
20200428,0.22,0.75,1.39,0
20200429,2.47,-0.03,1.13,0
20200430,-0.98,0.34,-1.24,0
20200501,-2.19,0.25,-0.35,0
20200504,-0.44,0.02,-0.97,0
20200505,0.9,-0.2,-0.81,0
20200506,-0.44,0.47,-1.5,0
20200507,1.14,0.03,-0.43,0
20200508,1.63,0.2,1.01,0
20200511,-0.01,0.4,-1.7,0
20200512,-1.23,0.32,-0.73,0
20200513,-1.67,0.28,-1.27,0
20200514,-0.07,-1.29,0.21,0
20200515,0.53,0.66,-0.46,0
20200518,3.12,-0.18,1.39,0
20200519,-0.42,0.53,-0.25,0
20200520,1.54,0.18,0.04,0
20200521,-0.67,0.67,0.04,0
20200522,-0.19,0.08,-0.73,0
20200525,0.55,0.46,-0.21,0
20200526,1.66,0.04,2.39,0
20200527,1.15,-0.33,2.39,0
20200528,0.41,-0.44,-0.94,0
20200529,0.02,0.25,-1.68,0
20200601,0.86,0.11,0.17,0
20200602,1.01,-0.2,0.62,0
20200603,1.71,-0.66,1.71,0
20200604,-0.05,0.18,1.27,0
20200605,2.05,-0.78,2,0
20200608,1.09,0.22,1.47,0
20200609,-0.68,0.19,-1.45,0
20200610,-0.37,0.08,-2.4,0
20200611,-5.13,0.8,-1.69,0
20200612,0.63,-0.73,0.68,0
20200615,0.36,-0.04,-0.16,0
20200616,2.13,0.29,0.18,0
20200617,-0.05,-0.14,-1.21,0
20200618,-0.18,0.03,-0.33,0
20200619,-0.21,0.22,-0.7,0
20200622,0.47,0.26,-0.82,0
20200623,0.73,0.06,0.02,0
20200624,-2.44,0.61,-0.9,0
20200625,0.63,-0.63,-0.14,0
20200626,-1.47,0.88,-0.32,0
20200629,0.83,-0.42,0.73,0
20200630,1.06,-0.27,-0.15,0
20200701,0.24,-0.52,-1.22,0
20200702,0.79,-0.44,0.29,0
20200703,-0.01,0.39,-0.44,0
20200706,1.64,-0.27,0.08,0
20200707,-0.92,0.22,-1.21,0
20200708,0.53,-0.23,-0.6,0
20200709,-0.62,-0.26,-1.55,0
20200710,0.71,-0.64,1.06,0
20200713,-0.24,0.3,1.28,0
20200714,0.8,-0.72,0.73,0
20200715,1.37,0.87,0.38,0
20200716,-0.52,-0.22,0.72,0
20200717,0.36,0.08,-0.66,0
20200720,0.77,-0.32,-1.55,0
20200721,0.53,0.86,1.02,0
20200722,0.12,-0.31,-0.19,0
20200723,-0.7,0.7,0.96,0
20200724,-0.67,0.02,0.27,0
20200727,0.82,0.24,-0.96,0
20200728,-0.53,-0.05,0.4,0
20200729,0.91,-0.37,0.06,0
20200730,-0.6,0.37,-1.29,0
20200731,-0.47,-0.92,-1.04,0
20200803,1.16,0.3,-0.68,0
20200804,0.62,0.52,0.5,0
20200805,0.8,0.61,0.06,0
20200806,0.2,-0.09,-0.59,0
20200807,-0.22,0.24,0.79,0
20200810,0.2,0.26,1.11,0
20200811,0.08,0.16,1.41,0
20200812,1.29,-0.83,-0.23,0
20200813,0.05,0.58,-1.04,0
20200814,-0.21,0.21,0.06,0
20200817,0.43,0.18,-1.07,0
20200818,0.23,0.04,-1.18,0
20200819,-0.36,0.08,-0.18,0
20200820,-0.06,-0.16,-1.01,0
20200821,-0.01,-0.29,-0.57,0
20200824,0.95,-0.34,0.84,0
20200825,0.37,0.02,-0.05,0
20200826,0.85,-0.46,-1.12,0
20200827,-0.17,-0.17,0.2,0
20200828,0.59,0.12,0.5,0
20200831,-0.12,0.36,-1.35,0
20200901,0.41,-0.09,-0.74,0
20200902,1.05,-0.63,-0.39,0
20200903,-2.53,0.81,1.87,0
20200904,-0.93,0.01,1.54,0
20200907,0.22,-0.03,0.05,0
20200908,-2.02,1.31,0.34,0
20200909,1.59,-0.91,-0.87,0
20200910,-1.01,0.73,0.32,0
20200911,0.15,-0.05,0.2,0
20200914,1.16,0.4,-0.31,0
20200915,0.48,-0.09,-1.11,0
20200916,-0.07,0.82,0.49,0
20200917,-0.57,0.53,0.26,0
20200918,-0.63,0.9,-0.33,0
20200921,-1.68,-0.65,-1.33,0
20200922,0.45,-0.53,-0.81,0
20200923,-1.58,0.28,-0.5,0
20200924,-0.23,-0.61,0.28,0
20200925,1.01,-0.08,-1.09,0
20200928,1.73,0.04,0.74,0
20200929,-0.12,0.58,-0.96,0
20200930,0.22,-0.35,-0.2,0
20201001,0.63,0.2,-0.62,0
20201002,-0.7,0.26,1.28,0
20201005,1.78,0.23,0.1,0
20201006,-0.83,0.69,0.63,0
20201007,1.25,-0.3,-0.34,0
20201008,0.76,0.12,0.46,0
20201009,0.87,0.14,-1.31,0
20201012,1.03,-0.6,-0.79,0
20201013,-0.55,0,-0.77,0
20201014,-0.37,0.4,-0.26,0
20201015,-0.7,0.07,0.63,0
20201016,0.16,-0.33,0.13,0
20201019,-0.75,0.83,0.32,0
20201020,0.23,-0.3,0.33,0
20201021,-0.25,0.33,0.49,0
20201022,0.16,-0.47,1.13,0
20201023,0.5,-0.18,0.53,0
20201026,-1.73,-0.08,0.23,0
20201027,-0.42,0.1,-1.5,0
20201028,-2.95,0.71,-0.11,0
20201029,0.46,-0.55,0.09,0
20201030,-1.08,-0.08,1.4,0
20201102,1.23,-0.37,1.34,0
20201103,2.01,-0.09,0.14,0
20201104,1.86,-0.71,-3.11,0
20201105,2.2,0.43,-0.59,0
20201106,0.13,-0.14,-0.26,0
20201109,1.37,-0.09,4.16,0
20201110,0.32,-0.1,3.22,0
20201111,0.85,-0.29,-1,0
20201112,-0.77,0.24,-0.92,0
20201113,0.86,0.02,0.41,0
20201116,1.33,0.33,1.69,0
20201117,-0.1,0.04,0.57,0
20201118,-0.5,0.36,-0.07,0
20201119,0.32,0.04,-0.58,0
20201120,-0.18,0.63,-0.2,0
20201123,0.4,0.27,1.1,0
20201124,1.56,-0.22,1.74,0
20201125,0.05,-0.16,-0.53,0
20201126,0.05,0.25,-0.48,0
20201127,0.51,0.31,-0.68,0
20201130,-0.87,-0.18,-2,0
20201201,1.21,0.13,0.48,0
20201202,0.21,-0.14,0.86,0
20201203,0.28,0.37,0.4,0
20201204,0.7,0.13,0.81,0
20201207,-0.13,-0.18,-0.4,0
20201208,0.27,0.36,-0.56,0
20201209,-0.43,0.32,0.92,0
20201210,0.16,0.18,-0.1,0
20201211,-0.29,0.14,-0.74,0
20201214,0.03,0.55,-0.56,0
20201215,0.92,0.2,0.34,0
20201216,0.38,-0.06,-0.38,0
20201217,0.81,0.44,-0.89,0
20201218,-0.24,0.17,-0.69,0
20201221,-0.73,0.3,-0.53,0
20201222,-0.18,0.1,-0.85,0
20201223,0.45,0.49,0.93,0
20201224,0.25,0.06,-0.16,0
20201225,0.06,0.11,0.13,0
20201228,0.52,-0.74,0.03,0
20201229,0.24,0.04,-0.3,0
20201230,0.25,0.51,-0.01,0
20201231,-0.01,-0.33,0.18,0
20210101,0,0,0,0
20210104,-0.6,0.35,0.19,0
20210105,0.72,0.46,0.47,0
20210106,0.8,0.51,2.9,0
20210107,1.19,-0.14,-0.19,0
20210108,0.53,-0.29,-0.99,0
20210111,-0.73,0.07,0.6,0
20210112,0.44,0.7,0.84,0
20210113,-0.05,-0.27,-0.4,0
20210114,0.17,0.9,0.89,0
20210115,-1.03,-0.47,-0.19,0
20210118,0.02,0.22,-0.23,0
